sex,age_group,Total_cases,Total_deaths,Month,Year,Medcond,Race_ethnicity
Female,0 - 9 Years,213,0,5,2020,Yes,Hispanic
Female,0 - 9 Years,126,1,5,2020,Yes,Other/Missing
Female,0 - 9 Years,72,0,5,2020,Yes,White
Female,0 - 9 Years,90,0,5,2020,Yes,Black
Female,0 - 9 Years,19,0,5,2020,Yes,Asian
Female,0 - 9 Years,4524,3,6,2020,No,Hispanic
Female,0 - 9 Years,1759,0,6,2020,No,White
Female,0 - 9 Years,1389,0,6,2020,No,Black
Female,0 - 9 Years,7353,0,6,2020,No,Other/Missing
Female,0 - 9 Years,237,0,6,2020,No,Asian
Female,0 - 9 Years,328,0,6,2020,Yes,Hispanic
Female,0 - 9 Years,162,0,6,2020,Yes,Other/Missing
Female,0 - 9 Years,142,1,6,2020,Yes,White
Female,0 - 9 Years,150,0,6,2020,Yes,Black
Female,0 - 9 Years,34,0,6,2020,Yes,Asian
Female,0 - 9 Years,5356,0,7,2020,No,Hispanic
Female,0 - 9 Years,3975,2,7,2020,No,White
Female,0 - 9 Years,2814,1,7,2020,No,Black
Female,0 - 9 Years,12969,2,7,2020,No,Other/Missing
Female,0 - 9 Years,320,0,7,2020,No,Asian
Female,0 - 9 Years,282,0,7,2020,Yes,Hispanic
Female,0 - 9 Years,205,1,7,2020,Yes,Black
Female,0 - 9 Years,208,0,7,2020,Yes,White
Female,0 - 9 Years,150,1,7,2020,Yes,Other/Missing
Female,0 - 9 Years,15,0,7,2020,Yes,Asian
Female,0 - 9 Years,9661,2,8,2020,No,Other/Missing
Female,0 - 9 Years,3850,1,8,2020,No,White
Female,0 - 9 Years,4180,3,8,2020,No,Hispanic
Female,0 - 9 Years,2183,0,8,2020,No,Black
Female,0 - 9 Years,387,0,8,2020,No,Asian
Female,0 - 9 Years,189,0,8,2020,Yes,Hispanic
Female,0 - 9 Years,119,0,8,2020,Yes,Black
Female,0 - 9 Years,234,0,8,2020,Yes,White
Female,0 - 9 Years,86,0,8,2020,Yes,Other/Missing
Female,0 - 9 Years,7,0,8,2020,Yes,Asian
Female,0 - 9 Years,8194,0,9,2020,No,Other/Missing
Female,0 - 9 Years,5053,0,9,2020,No,White
Female,0 - 9 Years,3440,1,9,2020,No,Hispanic
Female,0 - 9 Years,286,0,9,2020,No,Asian
Female,0 - 9 Years,1597,1,9,2020,No,Black
Female,0 - 9 Years,76,0,9,2020,Yes,Other/Missing
Female,0 - 9 Years,291,0,9,2020,Yes,White
Female,0 - 9 Years,107,0,9,2020,Yes,Black
Female,0 - 9 Years,110,0,9,2020,Yes,Hispanic
Female,0 - 9 Years,6,0,9,2020,Yes,Asian
Female,0 - 9 Years,14739,0,10,2020,No,Other/Missing
Female,0 - 9 Years,6001,0,10,2020,No,Hispanic
Female,0 - 9 Years,2294,1,10,2020,No,Black
Female,0 - 9 Years,10333,0,10,2020,No,White
Female,0 - 9 Years,664,0,10,2020,No,Asian
Female,0 - 9 Years,148,0,10,2020,Yes,Black
Female,0 - 9 Years,424,0,10,2020,Yes,White
Female,0 - 9 Years,113,0,10,2020,Yes,Other/Missing
Female,0 - 9 Years,145,0,10,2020,Yes,Hispanic
Female,0 - 9 Years,12,0,10,2020,Yes,Asian
Female,0 - 9 Years,20796,2,11,2020,No,White
Female,0 - 9 Years,3609,0,11,2020,No,Black
Female,0 - 9 Years,34270,2,11,2020,No,Other/Missing
Female,0 - 9 Years,1284,0,11,2020,No,Asian
Female,0 - 9 Years,9749,0,11,2020,No,Hispanic
Female,0 - 9 Years,661,1,11,2020,Yes,White
Female,0 - 9 Years,191,1,11,2020,Yes,Black
Female,0 - 9 Years,245,2,11,2020,Yes,Hispanic
Female,0 - 9 Years,186,0,11,2020,Yes,Other/Missing
Female,0 - 9 Years,14,0,11,2020,Yes,Asian
Female,0 - 9 Years,59795,1,12,2020,No,Other/Missing
Female,0 - 9 Years,25446,4,12,2020,No,White
Female,0 - 9 Years,11537,1,12,2020,No,Hispanic
Female,0 - 9 Years,5869,0,12,2020,No,Black
Female,0 - 9 Years,2308,0,12,2020,No,Asian
Female,0 - 9 Years,831,2,12,2020,Yes,White
Female,0 - 9 Years,262,0,12,2020,Yes,Other/Missing
Female,0 - 9 Years,380,0,12,2020,Yes,Hispanic
Female,0 - 9 Years,259,0,12,2020,Yes,Black
Female,0 - 9 Years,30,0,12,2020,Yes,Asian
Female,0 - 9 Years,23432,1,1,2021,No,White
Female,0 - 9 Years,11171,0,1,2021,No,Hispanic
Female,0 - 9 Years,51444,3,1,2021,No,Other/Missing
Female,0 - 9 Years,6593,2,1,2021,No,Black
Female,0 - 9 Years,2288,0,1,2021,No,Asian
Female,0 - 9 Years,720,0,1,2021,Yes,White
Female,0 - 9 Years,259,0,1,2021,Yes,Other/Missing
Female,0 - 9 Years,334,0,1,2021,Yes,Black
Female,0 - 9 Years,461,0,1,2021,Yes,Hispanic
Female,0 - 9 Years,30,0,1,2021,Yes,Asian
Female,0 - 9 Years,6421,4,2,2021,No,White
Female,0 - 9 Years,534,0,2,2021,No,Asian
Female,0 - 9 Years,10660,1,2,2021,No,Other/Missing
Female,0 - 9 Years,1793,1,2,2021,No,Black
Female,0 - 9 Years,2968,0,2,2021,No,Hispanic
Female,0 - 9 Years,101,0,2,2021,Yes,Other/Missing
Female,0 - 9 Years,173,0,2,2021,Yes,White
Female,0 - 9 Years,79,0,2,2021,Yes,Black
Female,0 - 9 Years,131,0,2,2021,Yes,Hispanic
Female,0 - 9 Years,14,0,2,2021,Yes,Asian
Male,0 - 9 Years,2,0,1,2020,Yes,White
Male,0 - 9 Years,1,0,1,2020,Yes,Black
Male,0 - 9 Years,32,0,1,2020,No,Other/Missing
Male,0 - 9 Years,5,0,1,2020,No,Hispanic
Male,0 - 9 Years,5,0,1,2020,No,Black
Male,0 - 9 Years,18,0,1,2020,No,White
Male,0 - 9 Years,2,0,1,2020,No,Asian
Male,0 - 9 Years,1,0,2,2020,Yes,Hispanic
Male,0 - 9 Years,9,0,2,2020,No,White
Male,0 - 9 Years,13,0,2,2020,No,Other/Missing
Male,0 - 9 Years,2,0,2,2020,No,Asian
Male,0 - 9 Years,2,0,2,2020,No,Hispanic
Male,0 - 9 Years,4,0,2,2020,No,Black
Male,0 - 9 Years,1,0,2,2020,Yes,Other/Missing
Male,0 - 9 Years,740,1,3,2020,No,Other/Missing
Male,0 - 9 Years,215,2,3,2020,No,White
Male,0 - 9 Years,217,1,3,2020,No,Hispanic
Male,0 - 9 Years,93,2,3,2020,No,Black
Male,0 - 9 Years,29,0,3,2020,No,Asian
Male,0 - 9 Years,36,0,3,2020,Yes,White
Male,0 - 9 Years,38,1,3,2020,Yes,Hispanic
Male,0 - 9 Years,47,0,3,2020,Yes,Other/Missing
Male,0 - 9 Years,6,0,3,2020,Yes,Asian
Male,0 - 9 Years,13,0,3,2020,Yes,Black
Male,0 - 9 Years,2442,3,4,2020,No,Other/Missing
Male,0 - 9 Years,400,0,4,2020,No,Black
Male,0 - 9 Years,1252,1,4,2020,No,Hispanic
Male,0 - 9 Years,498,1,4,2020,No,White
Male,0 - 9 Years,121,0,4,2020,No,Asian
Male,0 - 9 Years,64,1,4,2020,Yes,Black
Male,0 - 9 Years,99,0,4,2020,Yes,Other/Missing
Male,0 - 9 Years,122,0,4,2020,Yes,Hispanic
Male,0 - 9 Years,7,0,4,2020,Yes,Asian
Male,0 - 9 Years,74,0,4,2020,Yes,White
Male,0 - 9 Years,2997,0,5,2020,No,Hispanic
Male,0 - 9 Years,4196,1,5,2020,No,Other/Missing
Male,0 - 9 Years,858,2,5,2020,No,White
Male,0 - 9 Years,856,0,5,2020,No,Black
Male,0 - 9 Years,193,0,5,2020,No,Asian
Male,0 - 9 Years,232,0,5,2020,Yes,Hispanic
Male,0 - 9 Years,117,0,5,2020,Yes,Other/Missing
Male,0 - 9 Years,97,0,5,2020,Yes,Black
Male,0 - 9 Years,100,1,5,2020,Yes,White
Male,0 - 9 Years,23,0,5,2020,Yes,Asian
Male,0 - 9 Years,4548,3,6,2020,No,Hispanic
Male,0 - 9 Years,1982,1,6,2020,No,White
Male,0 - 9 Years,7535,0,6,2020,No,Other/Missing
Male,0 - 9 Years,308,0,6,2020,No,Asian
Male,0 - 9 Years,1408,0,6,2020,No,Black
Male,0 - 9 Years,366,1,6,2020,Yes,Hispanic
Male,0 - 9 Years,176,0,6,2020,Yes,White
Male,0 - 9 Years,178,0,6,2020,Yes,Other/Missing
Male,0 - 9 Years,147,0,6,2020,Yes,Black
Male,0 - 9 Years,30,0,6,2020,Yes,Asian
Male,0 - 9 Years,5671,3,7,2020,No,Hispanic
Male,0 - 9 Years,4121,0,7,2020,No,White
Male,0 - 9 Years,13577,0,7,2020,No,Other/Missing
Male,0 - 9 Years,2864,1,7,2020,No,Black
Male,0 - 9 Years,330,0,7,2020,No,Asian
Male,0 - 9 Years,288,0,7,2020,Yes,White
Male,0 - 9 Years,297,0,7,2020,Yes,Hispanic
Male,0 - 9 Years,145,0,7,2020,Yes,Other/Missing
Male,0 - 9 Years,217,1,7,2020,Yes,Black
Male,0 - 9 Years,27,0,7,2020,Yes,Asian
Male,0 - 9 Years,4024,1,8,2020,No,White
Male,0 - 9 Years,4385,1,8,2020,No,Hispanic
Male,0 - 9 Years,9953,1,8,2020,No,Other/Missing
Male,0 - 9 Years,2305,0,8,2020,No,Black
Male,0 - 9 Years,387,0,8,2020,No,Asian
Male,0 - 9 Years,163,0,8,2020,Yes,Black
Male,0 - 9 Years,252,0,8,2020,Yes,White
Male,0 - 9 Years,233,0,8,2020,Yes,Hispanic
Male,0 - 9 Years,112,1,8,2020,Yes,Other/Missing
Male,0 - 9 Years,17,0,8,2020,Yes,Asian
Male,0 - 9 Years,5493,3,9,2020,No,White
Male,0 - 9 Years,8476,1,9,2020,No,Other/Missing
Male,0 - 9 Years,3599,1,9,2020,No,Hispanic
Male,0 - 9 Years,1562,1,9,2020,No,Black
Male,0 - 9 Years,401,0,9,2020,No,Asian
Male,0 - 9 Years,350,0,9,2020,Yes,White
Male,0 - 9 Years,87,0,9,2020,Yes,Other/Missing
Male,0 - 9 Years,13,0,9,2020,Yes,Asian
Male,0 - 9 Years,115,0,9,2020,Yes,Black
Male,0 - 9 Years,136,0,9,2020,Yes,Hispanic
Male,0 - 9 Years,6285,0,10,2020,No,Hispanic
Male,0 - 9 Years,15353,1,10,2020,No,Other/Missing
Male,0 - 9 Years,10812,2,10,2020,No,White
Male,0 - 9 Years,2416,1,10,2020,No,Black
Male,0 - 9 Years,770,0,10,2020,No,Asian
Male,0 - 9 Years,494,0,10,2020,Yes,White
Male,0 - 9 Years,189,0,10,2020,Yes,Hispanic
Male,0 - 9 Years,139,0,10,2020,Yes,Other/Missing
Male,0 - 9 Years,172,0,10,2020,Yes,Black
Male,0 - 9 Years,15,0,10,2020,Yes,Asian
Male,0 - 9 Years,35740,1,11,2020,No,Other/Missing
Male,0 - 9 Years,10210,2,11,2020,No,Hispanic
Male,0 - 9 Years,3947,1,11,2020,No,Black
Male,0 - 9 Years,22117,2,11,2020,No,White
Male,0 - 9 Years,1494,0,11,2020,No,Asian
Male,0 - 9 Years,316,0,11,2020,Yes,Hispanic
Male,0 - 9 Years,220,0,11,2020,Yes,Black
Male,0 - 9 Years,794,0,11,2020,Yes,White
Male,0 - 9 Years,256,0,11,2020,Yes,Other/Missing
Male,0 - 9 Years,25,0,11,2020,Yes,Asian
Male,0 - 9 Years,6072,0,12,2020,No,Black
Male,0 - 9 Years,61838,3,12,2020,No,Other/Missing
Male,0 - 9 Years,27301,2,12,2020,No,White
Male,0 - 9 Years,12274,0,12,2020,No,Hispanic
Male,0 - 9 Years,2618,0,12,2020,No,Asian
Male,0 - 9 Years,326,0,12,2020,Yes,Black
Male,0 - 9 Years,948,0,12,2020,Yes,White
Male,0 - 9 Years,310,0,12,2020,Yes,Other/Missing
Male,0 - 9 Years,463,0,12,2020,Yes,Hispanic
Male,0 - 9 Years,32,0,12,2020,Yes,Asian
Male,0 - 9 Years,11592,1,1,2021,No,Hispanic
Male,0 - 9 Years,6904,2,1,2021,No,Black
Male,0 - 9 Years,54025,4,1,2021,No,Other/Missing
Male,0 - 9 Years,24910,5,1,2021,No,White
Male,0 - 9 Years,2573,0,1,2021,No,Asian
Male,0 - 9 Years,374,0,1,2021,Yes,Black
Male,0 - 9 Years,299,0,1,2021,Yes,Other/Missing
Male,0 - 9 Years,842,0,1,2021,Yes,White
Male,0 - 9 Years,588,0,1,2021,Yes,Hispanic
Male,0 - 9 Years,75,0,1,2021,Yes,Asian
Male,0 - 9 Years,11185,0,2,2021,No,Other/Missing
Male,0 - 9 Years,6646,2,2,2021,No,White
Male,0 - 9 Years,3071,0,2,2021,No,Hispanic
Male,0 - 9 Years,1871,0,2,2021,No,Black
Male,0 - 9 Years,569,0,2,2021,No,Asian
Male,0 - 9 Years,112,0,2,2021,Yes,Other/Missing
Male,0 - 9 Years,103,0,2,2021,Yes,Black
Male,0 - 9 Years,231,0,2,2021,Yes,White
Male,0 - 9 Years,191,0,2,2021,Yes,Hispanic
Male,0 - 9 Years,31,0,2,2021,Yes,Asian
Missing,0 - 9 Years,1,0,1,2020,No,Other/Missing
Missing,0 - 9 Years,7,0,3,2020,No,Other/Missing
Missing,0 - 9 Years,1,0,3,2020,No,White
Missing,0 - 9 Years,9,0,4,2020,No,Other/Missing
Missing,0 - 9 Years,1,0,4,2020,No,Black
Missing,0 - 9 Years,22,0,5,2020,No,Hispanic
Missing,0 - 9 Years,2,0,5,2020,No,White
Missing,0 - 9 Years,2,0,5,2020,No,Black
Missing,0 - 9 Years,8,0,5,2020,No,Other/Missing
Missing,0 - 9 Years,1,0,5,2020,No,Asian
Missing,0 - 9 Years,7,0,6,2020,No,Other/Missing
Missing,0 - 9 Years,2,0,6,2020,Yes,Other/Missing
Missing,0 - 9 Years,1,0,6,2020,Yes,White
Missing,0 - 9 Years,2,0,6,2020,No,Black
Missing,0 - 9 Years,12,0,6,2020,No,Hispanic
Missing,0 - 9 Years,6,0,6,2020,No,White
Missing,0 - 9 Years,1,0,6,2020,Yes,Black
Missing,0 - 9 Years,5,0,7,2020,No,Black
Missing,0 - 9 Years,12,0,7,2020,No,White
Missing,0 - 9 Years,33,0,7,2020,No,Other/Missing
Missing,0 - 9 Years,9,0,7,2020,No,Hispanic
Missing,0 - 9 Years,1,0,7,2020,Yes,Black
Missing,0 - 9 Years,1,0,7,2020,No,Asian
Missing,0 - 9 Years,31,0,8,2020,No,Other/Missing
Missing,0 - 9 Years,3,0,8,2020,Yes,Other/Missing
Missing,0 - 9 Years,13,0,8,2020,No,Hispanic
Missing,0 - 9 Years,7,0,8,2020,No,Black
Missing,0 - 9 Years,8,0,8,2020,No,White
Missing,0 - 9 Years,56,0,9,2020,No,Hispanic
Missing,0 - 9 Years,43,0,9,2020,No,White
Missing,0 - 9 Years,101,0,9,2020,No,Other/Missing
Missing,0 - 9 Years,8,0,9,2020,No,Black
Missing,0 - 9 Years,1,0,9,2020,Yes,White
Missing,0 - 9 Years,1,0,9,2020,No,Asian
Missing,0 - 9 Years,76,0,10,2020,No,White
Missing,0 - 9 Years,243,0,10,2020,No,Other/Missing
Missing,0 - 9 Years,104,0,10,2020,No,Hispanic
Missing,0 - 9 Years,26,0,10,2020,No,Black
Missing,0 - 9 Years,8,0,10,2020,No,Asian
Missing,0 - 9 Years,1,0,10,2020,Yes,White
Missing,0 - 9 Years,154,0,11,2020,No,White
Missing,0 - 9 Years,50,0,11,2020,No,Black
Missing,0 - 9 Years,452,0,11,2020,No,Other/Missing
Missing,0 - 9 Years,153,1,11,2020,No,Hispanic
Missing,0 - 9 Years,19,0,11,2020,No,Asian
Missing,0 - 9 Years,4,1,11,2020,Yes,Other/Missing
Missing,0 - 9 Years,272,0,12,2020,No,Hispanic
Missing,0 - 9 Years,759,0,12,2020,No,Other/Missing
Missing,0 - 9 Years,350,0,12,2020,No,White
Missing,0 - 9 Years,81,0,12,2020,No,Black
Missing,0 - 9 Years,26,0,12,2020,No,Asian
Missing,0 - 9 Years,1,0,12,2020,Yes,White
Missing,0 - 9 Years,90,0,1,2021,No,Black
Missing,0 - 9 Years,296,0,1,2021,No,White
Missing,0 - 9 Years,640,0,1,2021,No,Other/Missing
Missing,0 - 9 Years,242,0,1,2021,No,Hispanic
Missing,0 - 9 Years,35,0,1,2021,No,Asian
Missing,0 - 9 Years,1,0,1,2021,Yes,White
Missing,0 - 9 Years,71,0,2,2021,No,Hispanic
Missing,0 - 9 Years,84,0,2,2021,No,White
Missing,0 - 9 Years,6,0,2,2021,No,Asian
Missing,0 - 9 Years,150,0,2,2021,No,Other/Missing
Missing,0 - 9 Years,22,0,2,2021,No,Black
Missing,0 - 9 Years,1,0,2,2021,Yes,White
Other,0 - 9 Years,1,0,3,2020,Yes,Other/Missing
Other,0 - 9 Years,2,0,4,2020,No,Other/Missing
Other,0 - 9 Years,2,0,6,2020,No,Other/Missing
Other,0 - 9 Years,1,0,7,2020,No,Other/Missing
Other,0 - 9 Years,1,0,9,2020,No,Other/Missing
Other,0 - 9 Years,2,0,12,2020,No,Other/Missing
Other,0 - 9 Years,5,0,1,2021,No,Other/Missing
Other,0 - 9 Years,2,0,2,2021,No,Other/Missing
Unknown,0 - 9 Years,1,0,1,2020,No,White
Unknown,0 - 9 Years,7,0,3,2020,No,White
Unknown,0 - 9 Years,25,0,3,2020,No,Other/Missing
Unknown,0 - 9 Years,1,0,3,2020,No,Black
Unknown,0 - 9 Years,15,0,4,2020,No,Hispanic
Unknown,0 - 9 Years,72,0,4,2020,No,Other/Missing
Unknown,0 - 9 Years,5,0,4,2020,No,Black
Unknown,0 - 9 Years,8,0,4,2020,No,White
Unknown,0 - 9 Years,4,0,4,2020,No,Asian
Unknown,0 - 9 Years,1,0,4,2020,Yes,Black
Unknown,0 - 9 Years,23,0,5,2020,No,Hispanic
Unknown,0 - 9 Years,6,0,5,2020,No,Black
Unknown,0 - 9 Years,124,0,5,2020,No,Other/Missing
Unknown,0 - 9 Years,5,0,5,2020,No,White
Unknown,0 - 9 Years,1,0,5,2020,Yes,Hispanic
Unknown,0 - 9 Years,1,0,5,2020,Yes,Other/Missing
Unknown,0 - 9 Years,1,0,5,2020,No,Asian
Unknown,0 - 9 Years,14,0,6,2020,No,White
Unknown,0 - 9 Years,1,0,6,2020,Yes,Other/Missing
Unknown,0 - 9 Years,1,0,6,2020,Yes,Black
Unknown,0 - 9 Years,222,0,6,2020,No,Other/Missing
Unknown,0 - 9 Years,40,0,6,2020,No,Hispanic
Unknown,0 - 9 Years,12,0,6,2020,No,Black
Unknown,0 - 9 Years,1,0,6,2020,Yes,White
Unknown,0 - 9 Years,2,0,6,2020,Yes,Hispanic
Unknown,0 - 9 Years,2,0,6,2020,No,Asian
Unknown,0 - 9 Years,705,0,7,2020,No,Other/Missing
Unknown,0 - 9 Years,21,0,7,2020,No,White
Unknown,0 - 9 Years,42,0,7,2020,No,Black
Unknown,0 - 9 Years,4,0,7,2020,Yes,Black
Unknown,0 - 9 Years,84,0,7,2020,No,Hispanic
Unknown,0 - 9 Years,8,0,7,2020,No,Asian
Unknown,0 - 9 Years,1,0,7,2020,Yes,Hispanic
Unknown,0 - 9 Years,1,0,7,2020,Yes,White
Unknown,0 - 9 Years,25,0,8,2020,No,Black
Unknown,0 - 9 Years,30,0,8,2020,No,White
Unknown,0 - 9 Years,46,0,8,2020,No,Hispanic
Unknown,0 - 9 Years,279,0,8,2020,No,Other/Missing
Unknown,0 - 9 Years,3,0,8,2020,No,Asian
Unknown,0 - 9 Years,2,0,8,2020,Yes,White
Unknown,0 - 9 Years,24,0,9,2020,No,Hispanic
Unknown,0 - 9 Years,182,0,9,2020,No,Other/Missing
Unknown,0 - 9 Years,12,0,9,2020,No,Black
Unknown,0 - 9 Years,29,0,9,2020,No,White
Unknown,0 - 9 Years,2,0,9,2020,No,Asian
Unknown,0 - 9 Years,45,0,10,2020,No,Hispanic
Unknown,0 - 9 Years,71,0,10,2020,No,White
Unknown,0 - 9 Years,302,0,10,2020,No,Other/Missing
Unknown,0 - 9 Years,18,0,10,2020,No,Black
Unknown,0 - 9 Years,5,0,10,2020,No,Asian
Unknown,0 - 9 Years,1,0,10,2020,Yes,Hispanic
Unknown,0 - 9 Years,77,0,11,2020,No,Hispanic
Unknown,0 - 9 Years,823,0,11,2020,No,Other/Missing
Unknown,0 - 9 Years,139,0,11,2020,No,White
Unknown,0 - 9 Years,3,0,11,2020,Yes,Other/Missing
Unknown,0 - 9 Years,34,0,11,2020,No,Black
Unknown,0 - 9 Years,9,0,11,2020,No,Asian
Unknown,0 - 9 Years,2360,0,12,2020,No,Other/Missing
Unknown,0 - 9 Years,9,0,12,2020,Yes,Other/Missing
Unknown,0 - 9 Years,10,0,12,2020,Yes,Hispanic
Unknown,0 - 9 Years,213,0,12,2020,No,White
Unknown,0 - 9 Years,59,0,12,2020,No,Asian
Unknown,0 - 9 Years,123,0,12,2020,No,Hispanic
Unknown,0 - 9 Years,71,0,12,2020,No,Black
Unknown,0 - 9 Years,1,0,12,2020,Yes,White
Unknown,0 - 9 Years,1,0,12,2020,Yes,Black
Unknown,0 - 9 Years,250,0,1,2021,No,White
Unknown,0 - 9 Years,2257,0,1,2021,No,Other/Missing
Unknown,0 - 9 Years,34,0,1,2021,Yes,Other/Missing
Unknown,0 - 9 Years,24,0,1,2021,Yes,Hispanic
Unknown,0 - 9 Years,3,0,1,2021,Yes,Asian
Unknown,0 - 9 Years,9,0,1,2021,Yes,Black
Unknown,0 - 9 Years,58,0,1,2021,No,Asian
Unknown,0 - 9 Years,201,0,1,2021,No,Hispanic
Unknown,0 - 9 Years,86,0,1,2021,No,Black
Unknown,0 - 9 Years,4,0,1,2021,Yes,White
Unknown,0 - 9 Years,22,0,2,2021,Yes,Other/Missing
Unknown,0 - 9 Years,12,0,2,2021,Yes,Hispanic
Unknown,0 - 9 Years,556,0,2,2021,No,Other/Missing
Unknown,0 - 9 Years,57,0,2,2021,No,White
Unknown,0 - 9 Years,12,0,2,2021,No,Asian
Unknown,0 - 9 Years,31,0,2,2021,No,Black
Unknown,0 - 9 Years,66,0,2,2021,No,Hispanic
Unknown,0 - 9 Years,2,0,2,2021,Yes,Black
Unknown,0 - 9 Years,3,0,2,2021,Yes,White
Unknown,0 - 9 Years,1,0,2,2021,Yes,Asian
Female,10 - 19 Years,49,0,1,2020,No,White
Female,10 - 19 Years,75,0,1,2020,No,Other/Missing
Female,10 - 19 Years,1,0,1,2020,No,Asian
Female,10 - 19 Years,9,0,1,2020,No,Black
Female,10 - 19 Years,10,0,1,2020,No,Hispanic
Female,10 - 19 Years,1,0,1,2020,Yes,White
Female,10 - 19 Years,1,0,1,2020,Yes,Other/Missing
Female,10 - 19 Years,30,0,2,2020,No,White
Female,10 - 19 Years,2,0,2,2020,No,Asian
Female,10 - 19 Years,5,0,2,2020,No,Black
Female,10 - 19 Years,10,0,2,2020,No,Hispanic
Female,10 - 19 Years,30,0,2,2020,No,Other/Missing
Female,10 - 19 Years,4,0,2,2020,Yes,White
Female,10 - 19 Years,2,0,2,2020,Yes,Other/Missing
Female,10 - 19 Years,1,0,2,2020,Yes,Hispanic
Female,10 - 19 Years,716,0,3,2020,No,White
Female,10 - 19 Years,1715,0,3,2020,No,Other/Missing
Female,10 - 19 Years,238,0,3,2020,No,Black
Female,10 - 19 Years,560,0,3,2020,No,Hispanic
Female,10 - 19 Years,62,0,3,2020,No,Asian
Female,10 - 19 Years,49,2,3,2020,Yes,Black
Female,10 - 19 Years,9,0,3,2020,Yes,Asian
Female,10 - 19 Years,143,2,3,2020,Yes,Other/Missing
Female,10 - 19 Years,119,0,3,2020,Yes,White
Female,10 - 19 Years,99,2,3,2020,Yes,Hispanic
Female,10 - 19 Years,6257,3,4,2020,No,Other/Missing
Female,10 - 19 Years,1386,1,4,2020,No,White
Female,10 - 19 Years,3180,3,4,2020,No,Hispanic
Female,10 - 19 Years,158,1,4,2020,No,Asian
Female,10 - 19 Years,1056,0,4,2020,No,Black
Female,10 - 19 Years,387,1,4,2020,Yes,Hispanic
Female,10 - 19 Years,228,2,4,2020,Yes,White
Female,10 - 19 Years,290,0,4,2020,Yes,Other/Missing
Female,10 - 19 Years,191,0,4,2020,Yes,Black
Female,10 - 19 Years,26,0,4,2020,Yes,Asian
Female,10 - 19 Years,6001,0,5,2020,No,Hispanic
Female,10 - 19 Years,10310,0,5,2020,No,Other/Missing
Female,10 - 19 Years,266,0,5,2020,No,Asian
Female,10 - 19 Years,2143,3,5,2020,No,White
Female,10 - 19 Years,1839,0,5,2020,No,Black
Female,10 - 19 Years,522,1,5,2020,Yes,Hispanic
Female,10 - 19 Years,280,0,5,2020,Yes,Other/Missing
Female,10 - 19 Years,292,1,5,2020,Yes,Black
Female,10 - 19 Years,36,0,5,2020,Yes,Asian
Female,10 - 19 Years,337,0,5,2020,Yes,White
Female,10 - 19 Years,7300,1,6,2020,No,White
Female,10 - 19 Years,8966,2,6,2020,No,Hispanic
Female,10 - 19 Years,18005,2,6,2020,No,Other/Missing
Female,10 - 19 Years,3005,1,6,2020,No,Black
Female,10 - 19 Years,413,1,6,2020,No,Asian
Female,10 - 19 Years,747,0,6,2020,Yes,Hispanic
Female,10 - 19 Years,739,0,6,2020,Yes,White
Female,10 - 19 Years,414,0,6,2020,Yes,Other/Missing
Female,10 - 19 Years,354,0,6,2020,Yes,Black
Female,10 - 19 Years,41,0,6,2020,Yes,Asian
