sex,age_group,Total_cases,Total_deaths,Month,Year,Medcond,Race_ethnicity
Male,0 - 9 Years,8,0,4,2020,Yes,Asian
Male,0 - 9 Years,85,2,4,2020,Yes,White
Male,0 - 9 Years,3328,2,5,2020,No,Other/Missing
Male,0 - 9 Years,905,2,5,2020,No,White
Male,0 - 9 Years,869,0,5,2020,No,Black
Male,0 - 9 Years,3914,0,5,2020,No,Hispanic
Male,0 - 9 Years,193,0,5,2020,No,Asian
Male,0 - 9 Years,225,0,5,2020,Yes,Hispanic
Male,0 - 9 Years,114,1,5,2020,Yes,Other/Missing
Male,0 - 9 Years,104,1,5,2020,Yes,White
Male,0 - 9 Years,98,0,5,2020,Yes,Black
Male,0 - 9 Years,22,0,5,2020,Yes,Asian
Male,0 - 9 Years,5375,1,6,2020,No,Other/Missing
Male,0 - 9 Years,2028,1,6,2020,No,White
Male,0 - 9 Years,6773,3,6,2020,No,Hispanic
Male,0 - 9 Years,1434,0,6,2020,No,Black
Male,0 - 9 Years,309,0,6,2020,No,Asian
Male,0 - 9 Years,179,0,6,2020,Yes,White
Male,0 - 9 Years,148,0,6,2020,Yes,Black
Male,0 - 9 Years,369,1,6,2020,Yes,Hispanic
Male,0 - 9 Years,30,0,6,2020,Yes,Asian
Male,0 - 9 Years,173,0,6,2020,Yes,Other/Missing
Male,0 - 9 Years,9533,3,7,2020,No,Hispanic
Male,0 - 9 Years,4217,0,7,2020,No,White
Male,0 - 9 Years,2921,1,7,2020,No,Black
Male,0 - 9 Years,9859,0,7,2020,No,Other/Missing
Male,0 - 9 Years,338,0,7,2020,No,Asian
Male,0 - 9 Years,139,0,7,2020,Yes,Other/Missing
Male,0 - 9 Years,287,0,7,2020,Yes,White
Male,0 - 9 Years,217,1,7,2020,Yes,Black
Male,0 - 9 Years,304,0,7,2020,Yes,Hispanic
Male,0 - 9 Years,27,0,7,2020,Yes,Asian
Male,0 - 9 Years,4148,1,8,2020,No,White
Male,0 - 9 Years,7270,1,8,2020,No,Hispanic
Male,0 - 9 Years,7078,1,8,2020,No,Other/Missing
Male,0 - 9 Years,2338,0,8,2020,No,Black
Male,0 - 9 Years,390,0,8,2020,No,Asian
Male,0 - 9 Years,237,0,8,2020,Yes,Hispanic
Male,0 - 9 Years,251,0,8,2020,Yes,White
Male,0 - 9 Years,164,0,8,2020,Yes,Black
Male,0 - 9 Years,112,1,8,2020,Yes,Other/Missing
Male,0 - 9 Years,17,0,8,2020,Yes,Asian
Male,0 - 9 Years,1597,1,9,2020,No,Black
Male,0 - 9 Years,5715,3,9,2020,No,White
Male,0 - 9 Years,6701,1,9,2020,No,Other/Missing
Male,0 - 9 Years,5452,1,9,2020,No,Hispanic
Male,0 - 9 Years,412,0,9,2020,No,Asian
Male,0 - 9 Years,354,0,9,2020,Yes,White
Male,0 - 9 Years,115,0,9,2020,Yes,Black
Male,0 - 9 Years,144,0,9,2020,Yes,Hispanic
Male,0 - 9 Years,87,0,9,2020,Yes,Other/Missing
Male,0 - 9 Years,15,0,9,2020,Yes,Asian
Male,0 - 9 Years,13045,1,10,2020,No,Other/Missing
Male,0 - 9 Years,2461,1,10,2020,No,Black
Male,0 - 9 Years,11107,1,10,2020,No,White
Male,0 - 9 Years,796,0,10,2020,No,Asian
Male,0 - 9 Years,8843,1,10,2020,No,Hispanic
Male,0 - 9 Years,502,0,10,2020,Yes,White
Male,0 - 9 Years,135,0,10,2020,Yes,Other/Missing
Male,0 - 9 Years,176,0,10,2020,Yes,Black
Male,0 - 9 Years,195,0,10,2020,Yes,Hispanic
Male,0 - 9 Years,16,0,10,2020,Yes,Asian
Male,0 - 9 Years,29954,0,11,2020,No,Other/Missing
Male,0 - 9 Years,22895,1,11,2020,No,White
Male,0 - 9 Years,4116,1,11,2020,No,Black
Male,0 - 9 Years,16705,4,11,2020,No,Hispanic
Male,0 - 9 Years,1565,0,11,2020,No,Asian
Male,0 - 9 Years,816,0,11,2020,Yes,White
Male,0 - 9 Years,335,0,11,2020,Yes,Hispanic
Male,0 - 9 Years,260,0,11,2020,Yes,Other/Missing
Male,0 - 9 Years,224,0,11,2020,Yes,Black
Male,0 - 9 Years,26,0,11,2020,Yes,Asian
Male,0 - 9 Years,6373,3,12,2020,No,Black
Male,0 - 9 Years,28402,2,12,2020,No,White
Male,0 - 9 Years,46647,4,12,2020,No,Other/Missing
Male,0 - 9 Years,28332,2,12,2020,No,Hispanic
Male,0 - 9 Years,2682,1,12,2020,No,Asian
Male,0 - 9 Years,976,0,12,2020,Yes,White
Male,0 - 9 Years,344,0,12,2020,Yes,Black
Male,0 - 9 Years,318,0,12,2020,Yes,Other/Missing
Male,0 - 9 Years,503,0,12,2020,Yes,Hispanic
Male,0 - 9 Years,33,0,12,2020,Yes,Asian
Male,0 - 9 Years,40586,5,1,2021,No,Other/Missing
Male,0 - 9 Years,7739,0,1,2021,No,Black
Male,0 - 9 Years,26889,7,1,2021,No,White
Male,0 - 9 Years,28242,4,1,2021,No,Hispanic
Male,0 - 9 Years,2764,0,1,2021,No,Asian
Male,0 - 9 Years,616,0,1,2021,Yes,Hispanic
Male,0 - 9 Years,870,0,1,2021,Yes,White
Male,0 - 9 Years,389,0,1,2021,Yes,Black
Male,0 - 9 Years,305,1,1,2021,Yes,Other/Missing
Male,0 - 9 Years,80,0,1,2021,Yes,Asian
Male,0 - 9 Years,1369,0,2,2021,No,Asian
Male,0 - 9 Years,15000,5,2,2021,No,White
Male,0 - 9 Years,4342,2,2,2021,No,Black
Male,0 - 9 Years,18419,1,2,2021,No,Other/Missing
Male,0 - 9 Years,11263,3,2,2021,No,Hispanic
Male,0 - 9 Years,418,0,2,2021,Yes,White
Male,0 - 9 Years,216,0,2,2021,Yes,Other/Missing
Male,0 - 9 Years,174,1,2,2021,Yes,Black
Male,0 - 9 Years,390,0,2,2021,Yes,Hispanic
Male,0 - 9 Years,55,0,2,2021,Yes,Asian
Male,0 - 9 Years,14376,3,3,2021,No,White
Male,0 - 9 Years,10504,0,3,2021,No,Hispanic
Male,0 - 9 Years,1230,1,3,2021,No,Asian
Male,0 - 9 Years,4427,0,3,2021,No,Black
Male,0 - 9 Years,18590,4,3,2021,No,Other/Missing
Male,0 - 9 Years,154,0,3,2021,Yes,Black
Male,0 - 9 Years,318,0,3,2021,Yes,Hispanic
Male,0 - 9 Years,322,0,3,2021,Yes,White
Male,0 - 9 Years,212,1,3,2021,Yes,Other/Missing
Male,0 - 9 Years,41,0,3,2021,Yes,Asian
Male,0 - 9 Years,2568,1,4,2021,No,Black
Male,0 - 9 Years,10721,0,4,2021,No,Other/Missing
Male,0 - 9 Years,7409,2,4,2021,No,White
Male,0 - 9 Years,4473,0,4,2021,No,Hispanic
Male,0 - 9 Years,664,0,4,2021,No,Asian
Male,0 - 9 Years,91,0,4,2021,Yes,Black
Male,0 - 9 Years,165,1,4,2021,Yes,White
Male,0 - 9 Years,136,0,4,2021,Yes,Hispanic
Male,0 - 9 Years,103,0,4,2021,Yes,Other/Missing
Male,0 - 9 Years,15,0,4,2021,Yes,Asian
Missing,0 - 9 Years,1,0,1,2020,No,White
Missing,0 - 9 Years,7,0,3,2020,No,Other/Missing
Missing,0 - 9 Years,1,0,3,2020,No,White
Missing,0 - 9 Years,9,0,4,2020,No,Other/Missing
Missing,0 - 9 Years,2,0,4,2020,No,Hispanic
Missing,0 - 9 Years,1,0,4,2020,No,White
Missing,0 - 9 Years,1,0,4,2020,No,Black
Missing,0 - 9 Years,1,0,5,2020,No,Asian
Missing,0 - 9 Years,21,0,5,2020,No,Hispanic
Missing,0 - 9 Years,7,0,5,2020,No,Other/Missing
Missing,0 - 9 Years,1,0,5,2020,No,White
Missing,0 - 9 Years,2,0,5,2020,No,Black
Missing,0 - 9 Years,10,0,6,2020,No,Hispanic
Missing,0 - 9 Years,5,0,6,2020,No,White
Missing,0 - 9 Years,5,0,6,2020,No,Other/Missing
Missing,0 - 9 Years,1,0,6,2020,Yes,Black
Missing,0 - 9 Years,2,0,6,2020,Yes,Other/Missing
Missing,0 - 9 Years,1,0,6,2020,Yes,White
Missing,0 - 9 Years,1,0,6,2020,No,Black
Missing,0 - 9 Years,5,0,7,2020,No,Black
Missing,0 - 9 Years,29,0,7,2020,No,Other/Missing
Missing,0 - 9 Years,11,0,7,2020,No,White
Missing,0 - 9 Years,11,0,7,2020,No,Hispanic
Missing,0 - 9 Years,1,0,7,2020,Yes,Black
Missing,0 - 9 Years,1,0,7,2020,No,Asian
Missing,0 - 9 Years,12,0,8,2020,No,Hispanic
Missing,0 - 9 Years,8,0,8,2020,No,Black
Missing,0 - 9 Years,33,0,8,2020,No,Other/Missing
Missing,0 - 9 Years,7,0,8,2020,No,White
Missing,0 - 9 Years,8,0,9,2020,No,Black
Missing,0 - 9 Years,104,0,9,2020,No,Other/Missing
Missing,0 - 9 Years,41,0,9,2020,No,White
Missing,0 - 9 Years,58,0,9,2020,No,Hispanic
Missing,0 - 9 Years,1,0,9,2020,No,Asian
Missing,0 - 9 Years,1,0,9,2020,Yes,White
Missing,0 - 9 Years,231,0,10,2020,No,Other/Missing
Missing,0 - 9 Years,103,0,10,2020,No,Hispanic
Missing,0 - 9 Years,74,0,10,2020,No,White
Missing,0 - 9 Years,8,0,10,2020,No,Asian
Missing,0 - 9 Years,24,0,10,2020,No,Black
Missing,0 - 9 Years,1,0,10,2020,Yes,White
Missing,0 - 9 Years,160,1,11,2020,No,Hispanic
Missing,0 - 9 Years,423,0,11,2020,No,Other/Missing
Missing,0 - 9 Years,152,0,11,2020,No,White
Missing,0 - 9 Years,49,0,11,2020,No,Black
Missing,0 - 9 Years,20,0,11,2020,No,Asian
Missing,0 - 9 Years,1,0,11,2020,Yes,White
Missing,0 - 9 Years,2,1,11,2020,Yes,Other/Missing
Missing,0 - 9 Years,729,0,12,2020,No,Other/Missing
Missing,0 - 9 Years,74,0,12,2020,No,Black
Missing,0 - 9 Years,336,0,12,2020,No,White
Missing,0 - 9 Years,275,0,12,2020,No,Hispanic
Missing,0 - 9 Years,26,0,12,2020,No,Asian
Missing,0 - 9 Years,1,0,12,2020,Yes,White
Missing,0 - 9 Years,650,0,1,2021,No,Other/Missing
Missing,0 - 9 Years,294,0,1,2021,No,White
Missing,0 - 9 Years,34,0,1,2021,No,Asian
Missing,0 - 9 Years,248,0,1,2021,No,Hispanic
Missing,0 - 9 Years,91,0,1,2021,No,Black
Missing,0 - 9 Years,1,0,1,2021,Yes,White
Missing,0 - 9 Years,155,0,2,2021,No,White
Missing,0 - 9 Years,288,0,2,2021,No,Other/Missing
Missing,0 - 9 Years,39,0,2,2021,No,Black
Missing,0 - 9 Years,121,0,2,2021,No,Hispanic
Missing,0 - 9 Years,12,0,2,2021,No,Asian
Missing,0 - 9 Years,320,0,3,2021,No,Other/Missing
Missing,0 - 9 Years,163,0,3,2021,No,White
Missing,0 - 9 Years,111,0,3,2021,No,Hispanic
Missing,0 - 9 Years,20,0,3,2021,No,Asian
Missing,0 - 9 Years,29,0,3,2021,No,Black
Missing,0 - 9 Years,1,0,3,2021,Yes,Other/Missing
Missing,0 - 9 Years,74,0,4,2021,No,Hispanic
Missing,0 - 9 Years,199,0,4,2021,No,Other/Missing
Missing,0 - 9 Years,31,0,4,2021,No,Black
Missing,0 - 9 Years,9,0,4,2021,No,Asian
Missing,0 - 9 Years,93,0,4,2021,No,White
Other,0 - 9 Years,1,0,3,2020,Yes,Other/Missing
Other,0 - 9 Years,2,0,4,2020,No,Other/Missing
Other,0 - 9 Years,2,0,6,2020,No,Other/Missing
Other,0 - 9 Years,1,0,7,2020,No,Other/Missing
Other,0 - 9 Years,1,0,9,2020,No,Other/Missing
Other,0 - 9 Years,1,0,11,2020,Yes,White
Other,0 - 9 Years,1,0,12,2020,No,White
Other,0 - 9 Years,1,0,12,2020,No,Other/Missing
Other,0 - 9 Years,4,0,1,2021,No,Other/Missing
Other,0 - 9 Years,1,0,1,2021,No,White
Other,0 - 9 Years,1,0,1,2021,Yes,White
Other,0 - 9 Years,2,0,3,2021,Yes,White
Other,0 - 9 Years,1,0,3,2021,No,White
Other,0 - 9 Years,1,0,4,2021,Yes,White
Unknown,0 - 9 Years,16,0,3,2020,No,Other/Missing
Unknown,0 - 9 Years,2,0,3,2020,No,White
Unknown,0 - 9 Years,11,0,4,2020,No,Hispanic
Unknown,0 - 9 Years,61,0,4,2020,No,Other/Missing
Unknown,0 - 9 Years,7,0,4,2020,No,White
Unknown,0 - 9 Years,4,0,4,2020,No,Asian
Unknown,0 - 9 Years,1,0,4,2020,Yes,Black
Unknown,0 - 9 Years,6,0,4,2020,No,Black
Unknown,0 - 9 Years,111,0,5,2020,No,Other/Missing
Unknown,0 - 9 Years,26,0,5,2020,No,Hispanic
Unknown,0 - 9 Years,6,0,5,2020,No,Black
Unknown,0 - 9 Years,1,0,5,2020,No,Asian
Unknown,0 - 9 Years,5,0,5,2020,No,White
Unknown,0 - 9 Years,1,0,5,2020,Yes,White
Unknown,0 - 9 Years,1,0,5,2020,Yes,Hispanic
Unknown,0 - 9 Years,188,0,6,2020,No,Other/Missing
Unknown,0 - 9 Years,45,0,6,2020,No,Hispanic
Unknown,0 - 9 Years,21,0,6,2020,No,Black
Unknown,0 - 9 Years,1,0,6,2020,Yes,Black
Unknown,0 - 9 Years,1,0,6,2020,Yes,White
Unknown,0 - 9 Years,14,0,6,2020,No,White
Unknown,0 - 9 Years,2,0,6,2020,No,Asian
Unknown,0 - 9 Years,1,0,6,2020,Yes,Hispanic
Unknown,0 - 9 Years,1,0,6,2020,Yes,Other/Missing
Unknown,0 - 9 Years,153,0,7,2020,No,Hispanic
Unknown,0 - 9 Years,19,0,7,2020,No,White
Unknown,0 - 9 Years,519,0,7,2020,No,Other/Missing
Unknown,0 - 9 Years,6,0,7,2020,No,Asian
Unknown,0 - 9 Years,38,0,7,2020,No,Black
Unknown,0 - 9 Years,1,0,7,2020,Yes,Hispanic
Unknown,0 - 9 Years,5,0,7,2020,Yes,Black
Unknown,0 - 9 Years,32,0,8,2020,No,White
Unknown,0 - 9 Years,24,0,8,2020,No,Black
Unknown,0 - 9 Years,258,0,8,2020,No,Other/Missing
Unknown,0 - 9 Years,59,0,8,2020,No,Hispanic
Unknown,0 - 9 Years,1,0,8,2020,No,Asian
Unknown,0 - 9 Years,1,0,8,2020,Yes,White
Unknown,0 - 9 Years,162,0,9,2020,No,Other/Missing
Unknown,0 - 9 Years,27,0,9,2020,No,Hispanic
Unknown,0 - 9 Years,26,0,9,2020,No,White
Unknown,0 - 9 Years,12,0,9,2020,No,Black
Unknown,0 - 9 Years,2,0,9,2020,No,Asian
Unknown,0 - 9 Years,75,0,10,2020,No,White
Unknown,0 - 9 Years,274,0,10,2020,No,Other/Missing
Unknown,0 - 9 Years,57,0,10,2020,No,Hispanic
Unknown,0 - 9 Years,18,0,10,2020,No,Black
Unknown,0 - 9 Years,4,0,10,2020,No,Asian
Unknown,0 - 9 Years,2,0,10,2020,Yes,Hispanic
Unknown,0 - 9 Years,127,0,11,2020,No,White
Unknown,0 - 9 Years,658,0,11,2020,No,Other/Missing
Unknown,0 - 9 Years,34,0,11,2020,No,Black
Unknown,0 - 9 Years,148,0,11,2020,No,Hispanic
Unknown,0 - 9 Years,11,0,11,2020,No,Asian
Unknown,0 - 9 Years,3,0,11,2020,Yes,Other/Missing
Unknown,0 - 9 Years,1590,0,12,2020,No,Other/Missing
Unknown,0 - 9 Years,7,0,12,2020,Yes,Other/Missing
Unknown,0 - 9 Years,207,0,12,2020,No,White
Unknown,0 - 9 Years,831,0,12,2020,No,Hispanic
Unknown,0 - 9 Years,71,0,12,2020,No,Black
Unknown,0 - 9 Years,59,0,12,2020,No,Asian
Unknown,0 - 9 Years,11,0,12,2020,Yes,Hispanic
Unknown,0 - 9 Years,1,0,12,2020,Yes,White
Unknown,0 - 9 Years,1,0,12,2020,Yes,Black
Unknown,0 - 9 Years,223,0,1,2021,No,White
Unknown,0 - 9 Years,1576,0,1,2021,No,Other/Missing
Unknown,0 - 9 Years,688,0,1,2021,No,Hispanic
Unknown,0 - 9 Years,33,0,1,2021,Yes,Other/Missing
Unknown,0 - 9 Years,10,0,1,2021,Yes,Black
Unknown,0 - 9 Years,26,0,1,2021,Yes,Hispanic
Unknown,0 - 9 Years,85,0,1,2021,No,Black
Unknown,0 - 9 Years,57,0,1,2021,No,Asian
Unknown,0 - 9 Years,4,0,1,2021,Yes,White
Unknown,0 - 9 Years,3,0,1,2021,Yes,Asian
Unknown,0 - 9 Years,172,0,2,2021,No,Hispanic
Unknown,0 - 9 Years,17,0,2,2021,Yes,Hispanic
Unknown,0 - 9 Years,3,0,2,2021,Yes,Black
Unknown,0 - 9 Years,30,0,2,2021,Yes,Other/Missing
Unknown,0 - 9 Years,2,0,2,2021,Yes,White
Unknown,0 - 9 Years,114,0,2,2021,No,White
Unknown,0 - 9 Years,796,0,2,2021,No,Other/Missing
Unknown,0 - 9 Years,43,0,2,2021,No,Black
Unknown,0 - 9 Years,19,0,2,2021,No,Asian
Unknown,0 - 9 Years,3,0,2,2021,Yes,Asian
Unknown,0 - 9 Years,665,0,3,2021,No,Other/Missing
